video_id,comment
qQLzVZzGvds,Frame drops
qQLzVZzGvds,"Bro plz reply me
I want to buy the phone but how about the phone for playing games"
qQLzVZzGvds,Gaming kay lia kesa h lag to nahi krta
qQLzVZzGvds,Is the good for normal gaming?
qQLzVZzGvds,Vai o free fire hai bgmi nehi 😂.....
